,Date,XCEM,INCO,INXX,SCIN,AFTY,CNHX,YANG,YINN,CHAD,CHAU,EDZ,EDC,INDL,EMQQ,FCA,FEM,FEMS,NFTY,FNI,ASEA,CHIC,CHIQ,CHIE,CHIX,CHII,CHIM,ADRE,YAO,HAO,CQQQ,PIE,PGJ,PIN,FXI,AXJV,EEMV,EMGF,INDY,AAXJ,MCHI,ECNS,EEMA,EEM,INDA,SMIN,EIDO,EWM,EPHE,THD,AIA,KBA,KFYP,KWEB,KALL,YXI,XPP,EET,FXP,EUM,XINA,SPEM,GXC,GMF,EDIV,EWX,EEV,PEK,CNXT,SCIF,IDX,VNM,VWO,CXSE,DGRE,DEM,DGS,EPI,ASHX,ASHR,ASHS,CN,DBEM
94,2016-05-17,18.051991,31.405907,9.784398,13.371209,11.323734,24.39205,2812.280029,11.274545,45.42931,15.914985999999999,974.8231199999999,43.612907,44.909420000000004,21.670918,16.704864999999998,16.785885,25.506857,,25.348413,11.88533,19.53,10.320523,8.712269000000001,10.367953,10.630948,11.096263,28.525878999999996,20.779913,18.897812,31.709015,14.064712,27.554835999999998,18.282377,29.942042999999998,32.011208,46.107933,31.516665999999997,26.432493,48.778996,38.354397,34.948788,46.182190000000006,30.607985,26.126213,29.794528999999997,21.024673,28.080883,36.868843,62.063933999999996,38.922813,25.384601999999997,17.124035,32.439029999999995,,31.241878999999997,37.094322,44.414608,188.473053,28.082903,19.679879999999997,25.113882,62.44216899999999,66.04255699999999,22.450294,34.599121000000004,107.5355,32.316437,31.310932,39.19574,18.293121,14.066056,30.719497999999998,42.18779,18.836533,29.734468,32.908165000000004,18.595619,16.699768,22.30159,31.780001000000002,23.076218,17.098110000000002
95,2016-05-18,18.051991,30.947135999999997,9.793907,13.371209,11.240404,24.39205,2877.866943,11.058857000000001,45.846001,15.617138,1004.8444820000001,42.361140999999996,44.242844,21.35918,16.620686,16.583094,25.204948,,25.291065,11.950328,19.34,10.215698,8.712269000000001,10.303727,10.687145,11.096263,28.250771999999998,20.882692000000002,18.853575,31.506306,14.045884,27.190887,18.17535,29.705608,31.900127,45.978127,31.516665999999997,26.323956,48.448833,38.020626,34.624695,45.908028,30.306709,25.97093,29.889933000000003,20.967361,27.941865999999997,36.908253,61.748798,38.685123,25.18465,17.124035,31.935734000000004,,31.541132,36.542587,43.546078,191.188919,28.320809999999998,19.428318,24.999727,62.017776,65.930038,22.289104000000002,34.460578999999996,109.677254,31.993364,30.662155,39.146522999999995,18.217216,14.027754000000002,30.478201000000002,42.477806,18.758707,29.494384999999998,32.673553000000005,18.537449,16.619467,22.116877,30.93,23.389944,17.098110000000002
96,2016-05-19,17.572968,30.508312,9.565700999999999,13.371209,11.305216999999999,24.39205,2943.4536129999997,10.79415,45.77655,15.636995,1032.136475,41.228603,42.113772999999995,21.113335,16.461679,16.343426,24.957929999999998,,24.918293,11.950328,19.15,10.139462,8.712269000000001,10.285377,10.481083,10.966158,27.918740999999997,20.508952999999998,18.729713,31.014021000000003,13.9235,26.759892999999998,17.902910000000002,29.544832,31.650202,45.468189,30.870262,25.919432,47.986607,37.686867,34.423237,45.586597,30.024263,25.543905,29.307971999999996,20.585266,27.837606,36.29739,60.849728000000006,38.380897999999995,25.157383,17.124035,31.289989000000002,,31.720679999999998,35.961296000000004,42.827301,194.144424,28.598368,19.428318,24.647753,61.404762,65.076729,22.038366,34.128071000000006,111.71938300000001,32.083107,30.821854,38.309845,17.961035,13.826673999999999,30.106964,42.535816,18.621595000000003,29.183173999999998,32.384811,18.236893,16.619467,22.087713,31.209999,23.389944,17.032167
97,2016-05-20,17.695795,30.707777,9.69882,13.166098999999999,11.407065,23.313263,2814.267822,11.26474,45.111828,16.133408,1000.3784789999999,42.410816,42.163517,21.349348000000003,16.6581,16.546221,25.360474,,25.157244,11.811048,19.4,10.158522,8.712269000000001,10.459705,10.481083,11.05909,28.298203000000004,20.817287,18.83588,31.332559999999997,13.998814999999999,27.085534999999997,17.961289999999998,29.923126,31.934839,45.709255,30.870262,25.998365,48.420536,38.1446,34.624695,45.964752000000004,30.325542,25.534201,29.298429,20.852732,27.872362,35.962395,61.442921,38.865772,25.411865,17.124035,31.536888,,31.301728999999998,36.995796,43.595993,188.433121,28.330721,19.573448000000003,24.871305,62.168659,65.75187700000001,22.369699,34.469814,109.428207,32.397202,31.071383,38.112984000000004,18.169775,13.83625,30.441071,42.439144,18.803179,29.494384999999998,32.727699,18.256283,16.619467,22.46686,31.559998999999998,23.424803,17.098110000000002
98,2016-05-23,17.651928,30.558178,9.651278,12.843782000000001,11.379289,23.313263,2825.19873,11.21572,45.201122,16.083767,1007.0773929999999,42.132647999999996,41.387501,21.329681,16.6581,16.50013,25.42452,,24.956523999999998,11.848188,19.3,10.006048,8.712269000000001,10.459705,10.481083,11.477293,28.136929,20.705166000000002,18.844728,31.496653000000002,14.017641000000001,26.999336,17.776424,29.856926,31.983434999999997,45.597992,30.870262,25.830633,48.477127,38.096916,33.818867,46.106556,30.269053999999997,25.417738,29.193487,20.910045999999998,27.802854999999997,35.863865000000004,60.78484,39.017891,25.357332,17.124035,31.46092,,31.281779999999998,36.818451,43.426285,189.15202299999999,28.370375,19.689554,24.847523000000002,61.91403199999999,65.79875200000001,22.298059,34.414394,109.876488,32.406181,31.410742,37.610977,18.179261999999998,13.750072,30.376108000000002,42.439144,18.612331,29.369905,32.619415000000004,18.101156,16.619467,22.389086,31.92,23.424803,17.116953
99,2016-05-24,17.765982,30.857376000000002,9.660786,12.697277,11.342252,23.313263,2669.181885,11.833369,44.784424,16.35183,975.8156130000001,43.444016,42.282902,21.801706,16.6581,16.712142999999998,25.653238,,25.434435,11.848188,19.71,10.244287,8.712269000000001,10.643208999999999,10.705878,11.477293,28.554337,21.209715,19.313635,32.114426,14.205925,27.851744,17.922373,30.433825,31.937616,45.978127,31.319283000000002,26.027962,48.939362,38.812126,35.062653000000005,46.475262,30.579744,25.543905,29.107621999999996,20.996016,27.802854999999997,36.622524,61.313164,39.426701,25.357332,17.124035,32.524498,,30.723175,38.247051,44.404621,182.00289899999999,28.082903,19.795984,25.156691,63.347533999999996,66.914635,22.584623,34.746902,107.58531200000002,32.558743,31.510555,37.591293,18.255167,13.788374,30.738056,42.922503999999996,18.918055,29.618878999999996,32.872078,18.265982,16.960131,22.622405999999998,31.99,23.424803,17.3242
100,2016-05-25,17.765982,31.465746000000003,9.888993,13.039125,11.221886,23.313263,2526.083496,12.451017,45.141594,16.083767,941.080261,45.023617,44.95916,21.860708,16.732927,16.638397,25.717285,,25.606482999999997,11.941042,19.71,10.234757,8.876307,10.799188000000001,10.724611,11.217077,28.582796000000002,21.237745,19.163231,32.075813000000004,14.271823999999999,27.813435,18.311564999999998,30.991814,31.937616,46.330456,31.712175,26.777819,49.571384,39.193573,35.036377,47.070854,30.94693,26.184445999999998,29.53694,21.282587,28.011375,36.780167,61.906361,40.035168,25.111942000000003,17.124035,32.315578,,30.194498,39.606685999999996,45.323067,175.412933,27.755778999999997,19.573448000000003,25.318409,63.498425,67.308464,22.620442999999998,34.820793,104.9953,32.298489000000004,31.271006,38.112984000000004,18.520836,13.83625,31.090730999999998,42.864502,18.918055,29.947878000000003,32.944256,18.663486,16.830354999999997,22.418247,31.610001,23.677525,17.380724
101,2016-05-26,17.765982,31.794865,10.031624,13.224701000000001,11.295958,23.313263,2546.952148,12.372587,45.091984000000004,16.073839000000003,921.7277220000001,45.877995,46.978794,22.067223000000002,16.732927,16.675268,25.817915,,25.740299,11.931757000000001,19.94,10.234757,8.903647,10.780836,10.659046,11.217077,28.829445,21.331179000000002,19.110147,32.104771,14.262409,27.966679,18.564541000000002,30.878322999999998,32.483284000000005,46.515888000000004,31.712175,27.330346999999996,49.684574,39.212643,35.036377,47.259933000000004,31.154055,26.659994,29.928093,21.454529,28.185139000000003,36.622524,62.258575,40.05418,25.166473,17.124035,32.533993,,30.264324,39.429344,46.171623,176.291595,27.577353000000002,19.573448000000003,25.503908,63.65876,67.749199,22.790585999999998,35.097881,103.650482,32.334381,31.390781,38.546089,18.682135,13.577717999999999,31.294915999999997,43.318863,19.03294,30.143499,33.151794,18.993126,16.831165,22.398808,31.74,23.764671,17.484348
102,2016-05-27,18.108141,32.034222,10.031624,13.429810999999999,11.286698,23.122326,2501.240234,12.568666,44.953087,16.183048,922.2238769999999,45.798515,48.699959,22.371088,16.798399,16.656832,25.891111,,25.979254,11.913186999999999,20.08,10.234757,8.976554,10.845061999999999,10.659046,11.337892,28.924307000000002,21.405928,19.198620000000002,32.50053,14.262409,28.282738000000002,18.807789,31.058011999999998,32.545765,46.497345,31.712175,27.606610999999997,49.892109000000005,39.584553,35.027615000000004,47.401740999999994,31.144640000000003,26.980263,30.042578000000002,21.444976999999998,28.011375,36.553551,62.304924,40.187283,25.166473,17.124035,33.274696,,30.154597999999996,39.606685999999996,46.001915000000004,174.41445900000002,27.577353000000002,19.521202,25.522934,64.337776,68.19929499999999,22.575665,35.060936,103.750099,32.361309000000006,31.300951,39.008720000000004,18.682135,13.453239000000002,31.285628999999997,44.005238,19.092228,30.010121999999996,33.007422999999996,19.206425,16.895241,22.496023,31.92,23.764671,17.531451999999998
103,2016-05-31,17.915129,32.143932,9.984079,13.429810999999999,11.786683,23.122326,2324.3544920000004,13.421609,43.09782,17.682213,919.49469,46.096558,48.063229,22.588414999999998,17.125760999999997,16.758233999999998,26.055785999999998,,26.313793,11.931757000000001,20.59,10.444408000000001,9.003892,11.120319,11.024339,11.244959,28.876881,21.854416,19.49943,33.137608,14.394207000000002,28.349781,18.652110999999998,31.824061999999998,32.545765,46.515888000000004,32.030231,27.517813,50.288307,40.29023,35.474327,47.864983,31.182299,26.815275,30.185679999999998,21.368559,27.524826,36.799873,62.731285,40.70068,26.238934000000004,17.124035,33.531094,,29.386518,41.734806,46.021877,166.42661999999999,27.527788,20.286528,25.565742,65.403458,68.602501,22.665218,35.033226,103.401436,33.877964,32.798126,39.038246,18.634693,13.788374,31.369153999999998,44.469257,19.121876,29.965659999999996,33.160816,19.167645,17.682011,23.545967,33.330002,24.653559,17.587975
104,2016-06-01,18.222195000000003,32.173846999999995,9.984079,13.429810999999999,11.786683,23.122326,2365.0979,13.245138,43.574032,17.136162,920.4871220000001,45.907799,47.983635,22.204895,17.284767000000002,16.795099,26.046638,,26.189535,11.931757000000001,20.44,10.272876,9.003892,11.056092,10.893208999999999,11.244959,28.791503999999996,21.667545,19.437498,32.597057,14.42245,28.158228,18.671572,31.625456,32.531878999999996,46.488068,32.030231,27.507944000000002,50.175102,39.842026000000004,36.104984,47.723175,31.163469,26.873508,29.985336,21.387665,27.316305,37.026493,62.286381000000006,40.767227,26.011719,17.124035,32.894844,,29.46632,41.3013,46.051826,167.864426,27.557524,20.286528,25.580011,64.696159,68.405571,22.754765,35.116352,103.650482,33.357452,32.598503,38.900444,18.64418,13.807523999999999,31.341316,43.937560999999995,19.1682,29.956764,33.151794,19.119167,17.771235,23.137655,33.240002000000004,24.365978,17.616235999999997
105,2016-06-02,18.336246,32.512939,10.117201,13.400510999999998,11.657058000000001,23.122326,2300.5048829999996,13.588277,43.187111,17.414151999999998,899.645935,47.000603000000005,49.59536,22.204895,17.27541,16.887283,26.165571,,26.266001,11.903901,20.35,10.396761,9.158818,11.166194,10.986873,11.272838,28.876881,21.73295,19.623291000000002,32.712887,14.441276,28.11034,18.875895,31.899715000000004,32.629073999999996,46.71986,32.030231,27.803942,50.580729999999996,40.185333,35.859726,47.902794,31.417672999999997,27.164663,30.376490000000004,21.607368,27.420565000000003,37.4403,63.25034,41.128502000000005,26.13896,17.448429,32.932835,,29.286768,41.990967,46.760624,164.948868,27.319618,20.453915,25.736973000000003,65.111115,68.827545,22.862227999999998,35.273369,101.90720400000001,33.626686,32.967804,39.166206,18.890871,13.87455,31.591904,43.879554999999996,19.260842999999998,30.19685,33.413471,19.390632999999998,17.771235,23.351534,33.669998,24.470554,17.766964
106,2016-06-03,18.336246,32.792194,10.050641,13.429810999999999,11.657058000000001,23.122326,2291.561279,13.617689000000002,42.740654,17.791426,857.467285,49.176281,50.371376,22.178342999999998,17.116407000000002,17.348177,26.604712,,26.16086,12.117466,20.39,10.368172,9.158818,11.166194,10.930675,11.319305,29.151983,21.760981,19.649832,32.645321,14.638973000000002,27.890057000000002,19.002384,31.93755,32.969254,47.405968,32.030231,27.991407000000002,51.01466,40.166264,35.815940999999995,48.725291999999996,31.897837,27.329649,30.214304,22.008564,28.115634999999997,37.923088,64.325523,41.508793,26.366175,17.592604,32.65744,,29.256844,42.099346000000004,48.008507,164.469604,26.903282,20.453915,26.06041,65.177132,69.268272,23.36371,35.827549,98.619873,34.003605,33.796242,39.333542,19.241934,14.133082,32.083782,43.773216,19.668482,30.774821999999997,33.990967,19.516676,17.617123,23.614019,33.939999,24.6187,17.776384
107,2016-06-06,18.921426999999998,32.881958000000004,10.098184,13.507948,11.721871,23.122326,2196.162354,14.176514000000001,42.780338,17.672285000000002,829.1828,50.745948999999996,50.331581,22.561867000000003,17.359591,17.440359,26.879177000000002,,26.53363,12.45174,20.58,10.492057,9.30463,11.331348,10.537283,11.523758,29.322744,21.99457,19.809084,33.021778000000005,14.780185999999999,28.244427,18.934276999999998,32.344219,33.392731,47.776829,32.030231,28.001274,51.599514,40.70982,36.192577,48.952175,32.236778,27.290829,30.605459000000003,22.591257000000002,28.602184,38.681744,65.12264300000001,42.012676,26.384352000000003,17.592604,33.208221,,28.847865999999996,43.252078999999995,49.106640000000006,160.23603799999998,26.6059,20.453915,26.279204999999997,66.07306700000001,69.92466,23.668182,36.012276,96.577744,33.904888,33.7663,39.579624,19.716341,14.085207,32.352921,44.469257,19.913988,31.192743,34.306785999999995,19.526370999999997,17.617123,23.526525,34.060001,24.819134,17.870586
108,2016-06-07,19.117073,33.051502,10.212288000000001,13.683759,11.694094999999999,23.122326,2120.638184,14.656907,43.04821,17.533291000000002,806.852844,52.166595,51.177234999999996,22.593334,17.359591,17.615498000000002,27.089603000000004,,26.600540000000002,12.479596,20.66,10.568292999999999,9.505121,11.423099,11.3147,11.718919,29.578878000000003,22.284216,20.021418,33.321007,14.959055,28.100761,19.080225,32.760338,33.573235,48.249687,33.124725,28.218335999999997,51.986275,40.995914,36.44659,49.292519,32.528641,27.436409,30.672242999999998,22.801409,28.602184,39.046291,64.97434200000001,42.392971,26.384352000000003,17.592604,32.980312,,28.488764,44.266876,50.015099,156.282074,26.358078000000003,20.618397,26.555079,66.516319,70.562302,23.847282,36.261654,94.685036,33.743347,33.606598,39.924141,19.915589999999998,14.228836,32.668479999999995,44.991291,19.987179,31.495062,34.586514,19.662101999999997,17.617123,23.409866,33.84,24.880136,18.021313
109,2016-06-08,19.329388,33.260937,10.364425,13.937702999999999,11.638539,23.122326,2102.750977,14.813769,42.998608000000004,17.304941,788.988953,53.299144999999996,52.221878000000004,22.536297,17.434418,17.845953,27.208534000000004,,26.571863,12.479596,20.63,10.482527000000001,9.505121,11.413924,11.2866,11.821146,29.910904,22.134722,19.844473,33.012127,14.911983,27.660189000000003,19.187251999999997,32.854912,33.573235,48.462936,33.124725,28.346603,52.127777,40.900543,36.315201,49.585587,32.764010999999996,27.591686,31.015691999999998,22.734541,28.775951,39.233498,65.15972099999999,42.573608,26.384352000000003,17.592604,32.600468,,28.438889,44.50333,50.644032,155.203705,26.169736999999998,20.618397,26.693012,66.37485500000001,70.496666,24.062204,36.483326,93.439835,33.572838,33.50679,40.682068,19.868151,14.458642999999999,32.937614,43.985901,20.196554000000003,31.815176,34.875256,19.79784,17.617123,23.244595999999998,33.880001,24.766848,18.06842
110,2016-06-09,19.329388,32.792194,10.221797,13.820497,11.574653999999999,23.122326,2134.550293,14.558867999999999,43.474827000000005,17.156019,816.777283,51.421501,50.311684,22.303234,17.471828,17.670810999999997,26.952365999999998,,26.227766,12.386743,20.42,10.415819,9.550687,11.368049000000001,11.108637,11.616693,29.446066,21.919821,19.685223,32.703239,14.733116,27.372861999999998,18.953737,32.665764,33.28513,47.878819,33.124725,27.932205,51.67498,40.652603000000006,36.140021999999995,49.283062,32.387413,27.164663,31.044315,22.362,28.393665000000002,38.346748,64.325523,42.345436,26.157137,17.592604,32.306084000000006,,28.648363,44.020565000000005,49.545898,157.040909,26.477032,20.618397,26.326765,66.025909,69.88715400000001,23.775644,36.104637,95.53177600000001,33.402325,33.377033000000004,40.534420000000004,19.526579,14.391614,32.56638,43.985901,19.909357,31.352795,34.613583,19.613625,17.617123,23.157101,33.650002,24.650072,17.94595
111,2016-06-10,18.643314,32.373318,10.126710000000001,13.722826000000001,11.351512,23.122326,2310.4423829999996,13.441217000000002,44.228844,16.580177,876.323608,47.626484000000005,48.182613,21.742704,16.985464,17.145386,26.275358,,25.606482999999997,12.163894,19.84,10.187109,9.550687,11.019392,10.799542,11.616693,28.772528,21.919821,19.145536,31.795887,14.375379999999998,26.664118,18.681299,31.786236,32.913712,46.998013,33.124725,27.626343,50.684498,39.641773,35.518127,47.968979,31.568312,26.815275,30.586378000000003,21.884382000000002,27.837606,37.400887,63.26889,41.679928000000004,25.720881,17.592604,31.536888,,29.316692,41.715103000000006,47.030167,165.22843899999998,27.131279,20.618397,25.71319,64.318916,68.508728,23.274158,35.301083,100.313339,32.765152,32.768184999999995,40.209587,19.128075,14.190534,31.740389,43.985901,19.510983,30.623663,33.801476,19.322767000000002,17.617123,22.729345000000002,32.939999,24.10454,17.625654
112,2016-06-13,18.361691,32.193798,9.993589,13.488415,11.249661999999999,22.979124,2451.553223,12.549058,45.220963,15.815703,914.7806400000001,45.550148,46.61068,21.496857000000002,16.882576,16.961025,26.01919,,25.281504,12.071039,19.5,9.939342,9.550687,10.817538,10.799542,11.625985,28.412039,21.022845999999998,18.853575,31.795887,14.328307999999998,26.405519,18.496433,31.114760999999998,32.434684999999995,46.469528000000004,31.946037,27.310612,49.882678999999996,38.917027000000004,35.08017,47.278839000000005,31.125809000000004,26.533827000000002,30.109358,21.693336,27.802854999999997,37.331921,63.092773,40.786243,25.057409,17.592604,31.252005,,29.925171000000002,39.971226,45.722384999999996,172.05806,27.517876,20.618397,25.427807,63.2155,67.561646,23.104012,34.913154999999996,103.152405,32.038235,31.360838,39.687901000000004,18.947802,13.989453,31.341316,42.661491,19.223782999999997,30.348013,33.485661,19.099775,17.617123,22.165487,31.77,23.559006,17.352463
113,2016-06-14,18.361691,32.07412,10.107694,13.576319,11.332068,22.979124,2431.678223,12.617686,44.764587,16.17312,923.960693,45.103096,46.740017,21.487022,16.882576,16.767448,26.01919,,25.205036,11.978185,19.42,9.910752,8.885421000000001,10.854239,10.378052,11.282131,28.241284999999998,20.938751,18.977438,31.535265000000003,14.300065,26.395946999999996,18.525623,31.199872999999997,32.358321999999994,46.441715,31.347341999999998,27.310612,49.90155,39.040993,34.843674,47.269386,31.022249,26.524124,30.300165000000003,21.70289,27.698593,36.996925,63.463524,40.786243,25.130117000000002,17.592604,31.46092,,29.855347,40.079601000000004,45.372982,171.658646,27.617002000000003,19.631504,25.375483,63.413551,67.89922299999999,22.95178,34.959332,103.750099,32.415154,31.540499,40.23912,18.976267,13.989453,31.250690000000002,41.955776,19.229345000000002,30.214632,33.44957,19.128861999999998,16.911465,22.457136,32.040001000000004,23.738526999999998,17.3242
114,2016-06-15,18.423981,32.463074,10.288357000000001,13.869332,11.397807,22.979124,2413.790771,12.725529,44.665375,16.252548,895.924316,46.315117,49.028271000000004,21.654198,16.882576,16.942589,26.357696999999998,,25.510901999999998,12.126752,19.64,10.053696,8.885421000000001,10.854239,10.546649,11.124146000000001,28.525878999999996,21.219054999999997,19.048218,31.902067,14.413035999999998,26.376790999999997,18.866167,31.247159999999997,32.669338,46.896027000000004,31.347341999999998,27.813808,50.297733,39.241257,35.430534,47.760985999999995,31.351771999999997,26.980263,31.025234,21.989462,27.698593,37.637352,63.908428,41.242592,25.608253,17.592604,31.43243,,29.835397999999998,40.316059,46.750645,170.620239,27.319618,20.14817,25.599035,63.78135699999999,68.65876800000001,23.148788,35.236427,101.707962,32.451054,32.398876,40.593478999999995,19.222958,13.999029,31.540304,41.955776,19.363678,30.401363,33.756367,19.458502,17.003119,22.505743,32.84,23.738526999999998,17.427826
115,2016-06-16,18.122177,32.383293,10.079167,13.869332,11.464471000000001,22.979124,2441.615723,12.598078,44.278446,16.411398000000002,903.8637699999999,46.036945,48.192562,21.408352,16.695513000000002,16.8965,26.440039000000002,,25.472668,12.126752,19.55,9.996519000000001,8.876307,10.854239,10.584114,11.124146000000001,28.51639,21.060219,19.065910000000002,31.805538000000002,14.413035999999998,26.319323999999998,18.720219,31.162048,32.205593,46.682774,31.422182,27.626343,50.156239,39.193573,35.299149,47.543552000000005,31.238789,26.786163000000002,30.700861,22.094534,27.698593,38.159546,63.185467,41.052448,25.336325,17.592604,31.261497,,29.80547,40.059895000000004,46.101742,171.858353,27.418746999999996,19.974979,25.518179,63.705906000000006,68.189911,23.014467,35.144065999999995,102.255859,32.774128000000005,32.32901,40.357239,19.251423000000003,13.999029,31.465571999999998,42.052448,19.33959,30.285767,33.720261,19.342154999999998,17.003119,22.632128,33.029999,23.947676,17.408985
116,2016-06-17,18.432752999999998,32.662544,10.136219,13.742360000000001,11.433917,22.979124,2462.4841309999997,12.470626,44.209,16.600033,897.6610720000001,46.265442,48.540775,21.398518,16.826456,17.016333,26.494926,,25.377085,12.061752,0.0,9.97746,8.96744,10.835888,10.565381,11.198491,28.476378999999998,21.050877,19.074759,31.651096000000003,14.408320000000002,26.033606,18.801893,31.02964,32.37915,46.71986,31.805721000000002,27.675674,50.052479,38.888412,35.299149,47.486828,31.323526,26.844395000000002,30.653162,22.037222,27.663840999999998,38.1497,63.21325699999999,40.89082,25.598876999999998,17.592604,30.91964,,29.994996999999998,39.774174,46.221539,172.896774,27.349358000000002,19.893467,25.544523,63.294724,68.03166999999999,23.167507,35.283012,101.807579,32.765152,32.508671,40.386768,19.203979,13.797949,31.605707000000002,42.468140000000005,19.343296,30.419144,33.810501,19.380938,17.003119,22.777954,33.049999,23.904104,17.418406
117,2016-06-20,18.967926000000002,32.493,10.174253,13.840032,11.462619,23.609213,2343.235596,13.078471,43.891518,16.679459,848.783447,48.788834,49.237202,21.762369,16.826456,17.292870999999998,26.824284000000002,,25.768974,12.275317,19.74,10.063226,8.96744,11.037742,10.565381,11.291424000000001,29.019419,21.050877,19.207468,32.153038,14.559192999999999,26.474854999999998,18.840963000000002,31.578166999999997,32.37915,47.359608,31.805721000000002,27.725008000000003,50.788261,39.517803,35.141483,48.233684999999994,31.879007,26.951148999999997,30.500515000000004,22.409760000000002,28.080883,38.563511,63.491325,41.660908,25.77704,17.592604,31.489409999999996,,29.36657,41.114105,48.038452,167.105591,26.853718,19.893467,26.018723,64.28177600000001,68.918739,23.694872,35.709446,98.071976,33.043354,32.758202000000004,40.23912,19.564531,13.989453,32.063488,42.672131,19.820826,31.019819000000002,34.358044,19.444354999999998,17.649567,22.816839,33.349998,23.904104,17.606817000000003
118,2016-06-21,19.027584,32.612675,10.193272,13.927935999999999,11.462619,23.609213,2278.642578,13.480432999999998,44.209,16.540464,829.1828,49.97105,48.938732,21.801706,16.929344,17.440359,27.02556,,25.797646,12.386743,19.66,10.129932,8.96744,11.129493,10.396786,11.328597,29.190908,21.41527,19.340178,32.095119,14.700636,26.484446999999996,18.792126,31.896684999999998,33.00396,47.674843,32.404415,27.618063,51.080692,39.842026000000004,35.12397,48.583477,32.123795,26.951148999999997,30.719944,22.543495,28.497922999999997,39.066002000000005,64.056725,41.990681,25.655142,17.592604,31.479915999999996,,29.187016999999997,41.931854,48.627453,163.830582,26.64555,20.13607,26.148048,64.756325,69.324547,23.940365,35.959755,96.627548,32.819,32.438805,40.652538,19.72583,14.008605,32.306396,42.691555,19.928297,31.297739,34.686554,19.463865,17.649567,22.70018,33.02,23.904104,17.696014
119,2016-06-22,18.959154,32.403236,10.164744,13.830264000000001,11.545950999999999,23.609213,2217.0307620000003,13.813767000000002,43.544273,16.907812,823.476196,50.169739,48.381592,21.919714000000003,17.068911,17.512043,27.094841,,25.772631,12.349601,19.62,10.148991,8.96744,11.212069999999999,10.584114,11.356479,29.190908,21.639515,19.437498,32.239906,14.644059,26.513223999999997,18.753057000000002,32.163445,33.203522,47.761215,32.898277,27.558646999999997,51.246798999999996,40.02742,35.022343,48.870391999999995,32.205387,26.862291,30.602203000000003,22.643291,28.310523999999997,38.849441999999996,63.545635,42.1245,25.852055,17.592604,31.413441,,28.758089000000002,42.631374,48.896996,161.074768,26.595987,20.13607,26.104939,65.116982,69.579346,23.967644,35.950480999999996,96.129471,33.186943,33.057635999999995,40.130844,19.77327,14.094782,32.353107,43.196671,19.932968,31.279814000000002,34.786945,19.376064000000003,17.649567,22.982109,33.509997999999996,24.418266,17.696014
120,2016-06-23,19.424139,32.981689,10.269341,14.006073,11.513544,23.609213,2054.0576170000004,14.852985999999998,43.335926,17.126232,763.929871,53.954826000000004,51.217033,22.246197,17.361254000000002,17.986856,27.436646999999997,,26.24227,12.53531,19.96,10.301464999999999,8.96744,11.4965,10.584114,11.858319,29.581518,21.919821,19.791389000000002,32.481228,14.936373999999999,26.925695,19.182812,32.944668,33.203522,48.568661,32.898277,28.212212,52.252941,40.93037,35.986015,49.373917,32.983471,27.370048999999998,30.602203000000003,23.145401,28.938098999999998,39.432831,65.11895799999999,42.898746,25.795794,17.592604,31.992706,,28.758089000000002,44.729939,50.913574,152.887222,25.931829,20.13607,26.751575,66.445702,70.994911,24.576838000000002,36.803352000000004,91.497322,33.31258,33.087582,40.623009,20.276142,14.247986,33.156563,43.196671,20.288082,32.122551,35.580875,19.766312,17.649567,23.118214000000002,33.66,24.418266,17.971035
121,2016-06-24,18.375726999999998,31.884624,9.850959,13.332139999999999,11.32466,23.609213,2420.747314,12.156898,44.913406,15.974557,901.134583,44.199047,44.173199,21.536192,16.852016,16.990688000000002,26.161812,,25.226318,12.015326,19.15,9.863105000000001,8.885421000000001,10.835888,10.368685000000001,11.068384,28.533542999999998,21.050877,18.818188,31.429087,14.182012,26.225451,18.206093,30.953506,32.638264,46.437386,31.621392999999998,26.885278999999997,49.633179,38.788277,34.924183,47.245808000000004,30.981314,26.120186,29.984564000000002,21.629412,27.508627,37.504688,62.06650500000001,40.690723,25.261312,17.592604,31.195026000000002,,29.855347,39.478603,45.382961,171.379074,27.488138,20.13607,25.376875,63.218810999999995,67.371078,23.158419,34.847305,102.504898,32.181824,31.989651000000002,38.614986,18.976267,13.587292999999999,31.278723,43.196671,19.344231,30.114328000000004,33.673618,18.751652,17.081797,22.282146,32.799999,23.747242,17.26926
122,2016-06-27,18.375726999999998,31.854706,9.879485,13.517716,11.221886,23.609213,2454.534424,12.000036999999999,44.615765,16.113552,936.6143189999999,42.371082,43.94437,20.751448,16.852016,16.785872,25.986292000000002,,24.593742000000002,11.866759,18.81,9.701102,8.885421000000001,10.780836,10.368685000000001,11.263545,27.876175,20.695823999999998,18.800493,30.820967,14.031138,25.592361,18.235394,30.848707,32.024158,46.09,31.105013,26.885278999999997,49.111121999999995,38.423256,34.486973,46.580776,30.582779,26.081125,30.216178999999997,21.745287,27.264570000000003,37.128948,62.81078,40.317935999999996,25.261312,17.592604,30.254903999999996,,30.054848,39.005688,43.895489000000005,172.976654,27.864821999999997,20.13607,25.065533,62.696804,67.069084,22.794718,34.661896,105.244339,32.271564,32.628445,39.372917,19.07115,13.386211999999999,30.951735,43.196671,19.157332999999998,29.935024,33.509353999999995,18.819952,17.081797,22.46686,33.150002,23.538963,17.098564
