Date,Open,High,Low,Close,Adj Close,Volume
2015-12-31,26.230000,26.230000,26.230000,26.230000,25.378723,0
2016-01-04,23.530001,23.530001,23.489000,23.490000,22.727648,2600
2016-01-05,23.348000,23.348000,23.348000,23.348000,22.590256,200
2016-01-06,23.348000,23.348000,23.348000,23.348000,22.590256,0
2016-01-07,22.650000,22.870001,22.290001,22.290001,21.566595,6600
2016-01-08,22.480000,22.480000,22.360001,22.450001,21.721401,3300
2016-01-11,21.520000,21.530001,21.520000,21.530001,20.831261,700
2016-01-12,21.530001,21.530001,21.530001,21.530001,20.831261,0
2016-01-13,21.530001,21.530001,21.530001,21.530001,20.831261,0
2016-01-14,21.530001,21.530001,21.530001,21.530001,20.831261,0
2016-01-15,19.969999,19.969999,19.969999,19.969999,19.321888,200
2016-01-19,20.920000,20.920000,20.920000,20.920000,20.241056,500
2016-01-20,20.980000,20.980000,20.780001,20.780001,20.105598,1000
2016-01-21,20.780001,20.780001,20.780001,20.780001,20.105598,0
2016-01-22,20.780001,20.780001,20.780001,20.780001,20.105598,0
2016-01-25,20.518000,20.520000,20.518000,20.520000,19.854038,2600
2016-01-26,20.520000,20.520000,20.520000,20.520000,19.854038,0
2016-01-27,18.860001,18.870001,18.790001,18.870001,18.257587,1100
2016-01-28,18.870001,18.870001,18.870001,18.870001,18.257587,0
2016-01-29,18.870001,18.870001,18.870001,18.870001,18.257587,0
2016-02-01,18.870001,18.870001,18.870001,18.870001,18.257587,0
2016-02-02,18.870001,18.870001,18.870001,18.870001,18.257587,0
2016-02-03,18.870001,18.870001,18.870001,18.870001,18.257587,0
2016-02-04,18.870001,18.870001,18.870001,18.870001,18.257587,0
2016-02-05,18.870001,18.870001,18.870001,18.870001,18.257587,0
2016-02-08,18.870001,18.870001,18.870001,18.870001,18.257587,0
2016-02-09,18.870001,18.870001,18.870001,18.870001,18.257587,0
2016-02-10,18.870001,18.870001,18.870001,18.870001,18.257587,0
2016-02-11,18.870001,18.870001,18.870001,18.870001,18.257587,0
2016-02-12,18.469999,18.680000,18.469999,18.680000,18.073751,1900
2016-02-16,18.680000,18.680000,18.680000,18.680000,18.073751,0
2016-02-17,20.639999,20.639999,20.639999,20.639999,19.970142,300
2016-02-18,20.639999,20.639999,20.639999,20.639999,19.970142,0
2016-02-19,20.610001,20.610001,20.610001,20.610001,19.941116,300
2016-02-22,20.610001,20.610001,20.610001,20.610001,19.941116,0
2016-02-23,20.610001,20.610001,20.610001,20.610001,19.941116,0
2016-02-24,20.820000,20.820000,20.820000,20.820000,20.144302,300
2016-02-25,19.469999,19.510000,19.420000,19.510000,18.876818,5300
2016-02-26,19.510000,19.510000,19.510000,19.510000,18.876818,0
2016-02-29,19.510000,19.510000,19.510000,19.510000,18.876818,0
2016-03-01,19.510000,19.510000,19.510000,19.510000,18.876818,0
2016-03-02,19.510000,19.510000,19.510000,19.510000,18.876818,0
2016-03-03,20.209999,20.209999,20.209999,20.209999,19.554098,1000
2016-03-04,20.540001,20.540001,20.540001,20.540001,19.873390,100
2016-03-07,20.540001,20.540001,20.540001,20.540001,19.873390,0
2016-03-08,20.540001,20.540001,20.540001,20.540001,19.873390,0
2016-03-09,20.540001,20.540001,20.540001,20.540001,19.873390,0
2016-03-10,20.540001,20.540001,20.540001,20.540001,19.873390,0
2016-03-11,20.540001,20.540001,20.540001,20.540001,19.873390,0
2016-03-14,20.540001,20.540001,20.540001,20.540001,19.873390,0
2016-03-15,20.540001,20.540001,20.540001,20.540001,19.873390,0
2016-03-16,20.540001,20.540001,20.540001,20.540001,19.873390,0
2016-03-17,20.540001,20.540001,20.540001,20.540001,19.873390,0
2016-03-18,21.190001,21.190001,21.190001,21.190001,20.502293,500
2016-03-21,21.190001,21.190001,21.190001,21.190001,20.502293,0
2016-03-22,21.190001,21.190001,21.190001,21.190001,20.502293,0
2016-03-23,21.190001,21.190001,21.190001,21.190001,20.502293,0
2016-03-24,21.190001,21.190001,21.190001,21.190001,20.502293,0
2016-03-28,21.190001,21.190001,21.190001,21.190001,20.502293,0
2016-03-29,21.190001,21.190001,21.190001,21.190001,20.502293,0
2016-03-30,21.190001,21.190001,21.190001,21.190001,20.502293,0
2016-03-31,21.190001,21.190001,21.190001,21.190001,20.502293,0
2016-04-01,21.190001,21.190001,21.190001,21.190001,20.502293,0
2016-04-04,21.200001,21.260000,21.200001,21.219999,20.531321,2000
2016-04-05,21.860001,21.860001,21.860001,21.860001,21.150549,1000
2016-04-06,21.860001,21.860001,21.860001,21.860001,21.150549,0
2016-04-07,21.610001,21.610001,21.600000,21.600000,20.898989,2500
2016-04-08,21.600000,21.600000,21.600000,21.600000,20.898989,0
2016-04-11,21.600000,21.600000,21.600000,21.600000,20.898989,0
2016-04-12,21.600000,21.600000,21.600000,21.600000,20.898989,0
2016-04-13,22.320000,22.320000,22.320000,22.320000,21.595621,500
2016-04-14,22.320000,22.320000,22.320000,22.320000,21.595621,0
2016-04-15,22.320000,22.320000,22.320000,22.320000,21.595621,0
2016-04-18,22.320000,22.320000,22.320000,22.320000,21.595621,0
2016-04-19,22.320000,22.320000,22.320000,22.320000,21.595621,0
2016-04-20,22.320000,22.320000,22.320000,22.320000,21.595621,0
2016-04-21,21.058001,21.058001,21.058001,21.058001,20.374580,300
2016-04-22,21.058001,21.058001,21.058001,21.058001,20.374580,0
2016-04-25,21.058001,21.058001,21.058001,21.058001,20.374580,0
2016-04-26,21.058001,21.058001,21.058001,21.058001,20.374580,0
2016-04-27,21.490000,21.490000,21.490000,21.490000,20.792555,300
2016-04-28,21.490000,21.490000,21.490000,21.490000,20.792555,0
2016-04-29,21.219999,21.219999,21.180000,21.180000,20.492620,300
2016-05-02,21.180000,21.180000,21.180000,21.180000,20.492620,0
2016-05-03,21.180000,21.180000,21.180000,21.180000,20.492620,0
2016-05-04,21.570000,21.590000,21.570000,21.590000,20.889311,1500
2016-05-05,21.590000,21.610001,21.590000,21.610001,20.908661,1500
2016-05-06,21.610001,21.610001,21.610001,21.610001,20.908661,0
2016-05-09,20.110001,20.110001,20.110001,20.110001,19.457344,500
2016-05-10,20.430000,20.430000,20.385000,20.385000,19.723421,1000
2016-05-11,20.385000,20.385000,20.385000,20.385000,19.723421,0
2016-05-12,20.340000,20.340000,20.340000,20.340000,19.679880,500
2016-05-13,20.340000,20.340000,20.340000,20.340000,19.679880,0
2016-05-16,20.340000,20.340000,20.340000,20.340000,19.679880,0
2016-05-17,20.340000,20.340000,20.340000,20.340000,19.679880,0
2016-05-18,20.049999,20.080000,20.040001,20.080000,19.428318,5500
2016-05-19,20.080000,20.080000,20.080000,20.080000,19.428318,0
2016-05-20,20.250000,20.250000,20.230000,20.230000,19.573448,1000
2016-05-23,20.320000,20.379999,20.320000,20.350000,19.689554,4000
2016-05-24,20.480000,20.480000,20.440001,20.459999,19.795984,1400
2016-05-25,20.200001,20.260000,20.190001,20.230000,19.573448,2100
2016-05-26,20.230000,20.230000,20.230000,20.230000,19.573448,0
2016-05-27,20.176001,20.176001,20.176001,20.176001,19.521202,500
2016-05-31,20.910000,21.070000,20.910000,20.966999,20.286528,500
