Date,Open,High,Low,Close,Adj Close,Volume
2015-12-31,118.750000,119.250000,117.900002,119.250000,118.792114,12800
2016-01-04,125.699997,127.800003,125.300003,125.750000,125.267159,95100
2016-01-05,124.650002,125.849998,124.349998,125.099998,124.619652,58700
2016-01-06,129.949997,130.949997,128.449997,130.050003,129.550644,34300
2016-01-07,136.800003,138.199997,133.250000,138.199997,137.669357,96300
2016-01-08,136.250000,141.149994,135.250000,140.899994,140.358978,61300
2016-01-11,138.350006,143.750000,138.250000,141.050003,140.508408,65600
2016-01-12,139.250000,142.500000,137.800003,140.449997,139.910706,42400
2016-01-13,137.050003,143.949997,136.449997,143.600006,143.048630,104300
2016-01-14,143.199997,145.199997,138.649994,139.699997,139.163589,57600
2016-01-15,150.500000,154.149994,148.800003,150.699997,150.121368,136000
2016-01-19,142.699997,148.350006,142.300003,146.250000,145.688446,96300
2016-01-20,153.250000,158.649994,150.399994,152.350006,151.765030,146500
2016-01-21,152.649994,154.600006,147.300003,151.399994,150.818665,57500
2016-01-22,141.550003,143.699997,140.800003,140.949997,140.408798,56900
2016-01-25,142.649994,145.800003,141.750000,145.750000,145.190353,58100
2016-01-26,144.100006,144.449997,141.050003,141.500000,140.956680,34000
2016-01-27,141.699997,144.250000,138.399994,142.550003,142.002655,46100
2016-01-28,136.850006,140.250000,136.600006,137.899994,137.370499,49500
2016-01-29,133.399994,133.600006,128.699997,129.199997,128.703903,64200
2016-02-01,133.300003,133.899994,130.600006,131.250000,130.746048,55200
2016-02-02,135.699997,140.350006,135.350006,139.800003,139.263214,36000
2016-02-03,136.949997,141.300003,131.699997,132.000000,131.493164,73800
2016-02-04,129.600006,131.350006,126.449997,129.850006,129.351410,53500
2016-02-05,130.850006,133.850006,130.199997,132.800003,132.290085,43900
2016-02-08,136.949997,139.500000,135.300003,136.399994,135.876266,63600
2016-02-09,141.750000,142.850006,137.550003,140.250000,139.711487,43400
2016-02-10,136.699997,139.100006,133.899994,139.000000,138.466278,75000
2016-02-11,144.699997,145.600006,141.750000,143.449997,142.899200,52300
2016-02-12,141.300003,142.300003,138.550003,138.649994,138.117630,47700
2016-02-16,133.300003,134.500000,132.050003,132.350006,131.841812,29100
2016-02-17,130.199997,130.250000,126.550003,127.199997,126.711586,48600
2016-02-18,126.250000,129.250000,126.250000,128.800003,128.305450,40100
2016-02-19,130.250000,131.050003,128.600006,129.899994,129.401215,17900
2016-02-22,125.250000,125.699997,123.449997,123.449997,122.975990,19900
2016-02-23,126.050003,128.850006,125.900002,128.699997,128.205826,19100
2016-02-24,132.600006,134.050003,128.350006,129.199997,128.703903,45000
2016-02-25,129.649994,131.250000,128.000000,128.300003,127.807373,20000
2016-02-26,126.500000,130.899994,126.500000,130.750000,130.247955,26000
2016-02-29,128.350006,128.800003,126.150002,128.649994,128.156021,19400
2016-03-01,123.750000,123.750000,119.250000,119.449997,118.991341,55700
2016-03-02,119.099998,119.349998,116.000000,116.099998,115.654213,54400
2016-03-03,116.000000,116.150002,113.449997,113.500000,113.064194,27900
2016-03-04,111.449997,111.750000,108.050003,109.150002,108.730904,76000
2016-03-07,111.099998,111.099998,108.400002,109.500000,109.079552,25900
2016-03-08,111.900002,113.800003,111.699997,113.050003,112.615921,34000
2016-03-09,111.550003,112.300003,110.349998,111.750000,111.320915,17100
2016-03-10,110.199997,114.449997,110.000000,111.300003,110.872643,32400
2016-03-11,108.000000,108.050003,106.099998,106.449997,106.041260,21600
2016-03-14,107.250000,108.400002,106.699997,107.800003,107.386086,13800
2016-03-15,111.050003,112.000000,110.800003,110.949997,110.523979,19900
2016-03-16,112.599998,112.599998,105.949997,106.500000,106.091072,28100
2016-03-17,103.699997,104.750000,101.400002,101.750000,101.359306,48700
2016-03-18,100.650002,100.900002,99.900002,100.699997,100.313339,17800
2016-03-21,100.849998,101.150002,99.849998,100.250000,99.865074,13600
2016-03-22,102.000000,102.000000,99.949997,100.699997,100.313339,11000
2016-03-23,102.300003,104.300003,102.300003,104.150002,103.750099,20000
2016-03-24,106.449997,106.849998,104.599998,104.599998,104.198364,50800
2016-03-28,104.449997,104.650002,103.900002,104.000000,103.600677,4000
2016-03-29,105.300003,105.599998,101.000000,101.050003,100.662003,23500
2016-03-30,97.900002,99.000000,97.300003,99.000000,98.619873,28200
2016-03-31,98.400002,99.650002,97.800003,99.199997,98.819099,21500
2016-04-01,103.449997,103.900002,99.449997,99.750000,99.366989,54100
2016-04-04,99.900002,102.250000,99.900002,102.199997,101.807579,15700
2016-04-05,105.300003,106.400002,104.750000,106.150002,105.742416,26500
2016-04-06,106.550003,107.099998,103.500000,103.550003,103.152405,29900
2016-04-07,106.099998,108.000000,105.750000,107.550003,107.137039,17100
2016-04-08,103.000000,104.550003,102.800003,103.949997,103.550858,20000
2016-04-11,100.349998,101.449997,99.750000,101.250000,100.861229,27200
2016-04-12,100.550003,101.300003,97.400002,98.099998,97.723328,36800
2016-04-13,94.949997,95.699997,94.550003,94.599998,94.236763,98000
2016-04-14,94.750000,95.650002,94.750000,95.500000,95.133308,21200
2016-04-15,95.250000,96.550003,95.250000,96.500000,96.129471,29400
2016-04-18,97.199997,97.449997,94.750000,95.599998,95.232925,26900
2016-04-19,94.050003,94.050003,92.300003,92.699997,92.344055,271800
