Date,Open,High,Low,Close,Adj Close,Volume
2015-12-31,31.320000,31.320000,31.320000,31.320000,29.900549,0
2016-01-04,31.320000,31.320000,31.320000,31.320000,29.900549,0
2016-01-05,28.813999,28.813999,28.813999,28.813999,27.508121,300
2016-01-06,29.240000,29.240000,29.240000,29.240000,27.914816,200
2016-01-07,29.240000,29.240000,29.240000,29.240000,27.914816,0
2016-01-08,27.700001,27.700001,27.700001,27.700001,26.444611,200
2016-01-11,26.469999,26.469999,26.469999,26.469999,25.270355,1000
2016-01-12,26.469999,26.469999,26.469999,26.469999,25.270355,0
2016-01-13,26.469999,26.469999,26.469999,26.469999,25.270355,0
2016-01-14,26.469999,26.469999,26.469999,26.469999,25.270355,0
2016-01-15,26.469999,26.469999,26.469999,26.469999,25.270355,0
2016-01-19,26.469999,26.469999,26.469999,26.469999,25.270355,0
2016-01-20,26.469999,26.469999,26.469999,26.469999,25.270355,0
2016-01-21,26.469999,26.469999,26.469999,26.469999,25.270355,0
2016-01-22,26.469999,26.469999,26.469999,26.469999,25.270355,0
2016-01-25,26.469999,26.469999,26.469999,26.469999,25.270355,0
2016-01-26,26.469999,26.469999,26.469999,26.469999,25.270355,0
2016-01-27,26.469999,26.469999,26.469999,26.469999,25.270355,0
2016-01-28,23.510000,23.510000,23.510000,23.510000,22.444506,200
2016-01-29,23.510000,23.510000,23.510000,23.510000,22.444506,0
2016-02-01,23.510000,23.510000,23.510000,23.510000,22.444506,0
2016-02-02,23.510000,23.510000,23.510000,23.510000,22.444506,0
2016-02-03,23.510000,23.510000,23.510000,23.510000,22.444506,0
2016-02-04,23.510000,23.510000,23.510000,23.510000,22.444506,0
2016-02-05,23.510000,23.510000,23.510000,23.510000,22.444506,0
2016-02-08,23.510000,23.510000,23.510000,23.510000,22.444506,0
2016-02-09,23.510000,23.510000,23.510000,23.510000,22.444506,0
2016-02-10,23.510000,23.510000,23.510000,23.510000,22.444506,0
2016-02-11,23.100000,23.108999,23.100000,23.108999,22.061678,300
2016-02-12,23.108999,23.108999,23.108999,23.108999,22.061678,0
2016-02-16,24.740000,24.740000,24.740000,24.740000,23.618759,600
2016-02-17,24.740000,24.740000,24.740000,24.740000,23.618759,0
2016-02-18,24.954000,24.954000,24.954000,24.954000,23.823063,100
